#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
X0	-0.062413648	0.090719278	0.383453095	-0.16305476	0.509616269	-0.683277548	0.802676321	-0.717979044	-0.01299834	0.662155344	0.942498768	0.183494554	0.007493295	1.489498842	-0.818804378	0.669833381	-0.907355504	-1.777487009	0.183768925	0.283257226	-0.031878758	0.81778918	0.273679147	-0.257936224	-0.261858405	-0.145832528	0.984859891	-0.820223238	0.411163166	0.757423169	-0.498029664	0.300151696	-0.696669251	-0.264502388	-0.009412726	-0.415594818	0.570051784	-0.910922481	-0.220551134	-0.280735782	-0.379826476	-0.15302549	1.067195044	0.345813922	-0.267334679	0.306350136	0.302569461	-0.323827685	0.570839405	0.100470748	0.416411807	0.52443134	0.026996477	0.427488061	-0.754192926	-0.796143606	0.543385919	1.093969174	-0.009630505	0.09669229	0.01881934	0.059067836	-0.316348019	0.313257239	0.44260463	-0.281596814	-0.473616517	0.901501926	-0.318078788	0.779028232	0.409325173	0.491436605	0.151740517	0.790667461	0.49731871	-0.321932034	-0.530534262	1.144328277	-0.641620736	0.129023102	-0.086743811	0.211404556	0.367965786	-0.82427878	0.003688401	0.044131094	0.289454386	-1.307022726	0.361578041	0.570009487	0.391377145	0.145414891	0.180412543	-0.94985333	0.440022539	-0.14198104	-0.687573328	-0.157065588	0.06054559	0.390293502
X1	-0.347567711	-0.328059279	0.361304815	0.360154483	0.637171499	-0.498293974	0.645643911	-1.09771671	0.209925852	1.00493339	0.54913439	0.904746394	0.910194791	1.611837746	-0.182094009	2.23475603	0.011104791	-1.813683721	-0.128953786	-0.334010195	0.579617095	1.009049833	-0.063789607	-0.70320248	-0.375119516	-0.906755547	0.329510379	-0.841596478	-0.348613548	-0.410067506	-1.210836591	-0.540542572	-1.338019232	0.314575553	-0.045945958	-0.747892354	1.385073059	-1.575859947	0.363483405	-0.129767845	-0.407130119	0.829855956	0.880463816	0.237174729	-1.033698127	0.968772936	0.357664731	0.091107204	0.381463154	-0.055204527	-0.682107647	0.651553458	-1.41292641	0.467561957	-1.721181939	-1.411582157	-0.091266166	2.360196614	-0.008602225	-0.479403035	0.804230243	0.271889581	-0.742007217	1.196292486	0.66802504	-0.726394937	0.066519715	1.636000316	0.875790586	0.14754486	0.228678861	0.527007098	-0.559561865	2.02746119	0.201269468	-0.656446216	-0.919842853	1.336789787	-0.88744313	1.289488915	-0.602148085	1.869485733	-0.165991658	-0.948643262	0.125454982	0.03739328	-0.046916055	-1.608094	1.454024963	-0.20234114	0.317841328	0.196339422	-1.021000518	-0.714949897	-1.041972002	0.575570955	-0.804432196	0.402500921	1.230796193	1.379090248
X2	-0.646884965	-0.507645265	-0.028837635	-0.502627505	1.205862357	-0.962014466	0.431656916	0.042088164	-0.434796784	0.603612273	1.080468527	0.982469934	1.446333138	2.241787539	0.277366408	2.405347944	0.614624826	-2.135783132	-0.754443798	-0.69090952	1.074490376	1.248071485	-0.727244013	-0.597449754	-1.784162854	-1.383651513	0.814670459	-0.684357599	-0.280540119	0.958170854	-0.575276888	0.228523577	-2.149948626	-0.806158187	-0.224711376	-0.552741601	1.842266553	-2.563085597	0.455484513	-0.400779839	-1.521081413	0.765590327	0.861744837	-0.0087584	-1.336473628	0.83093287	0.095768938	-0.341008349	-0.468060062	0.745761789	-1.539502575	0.760257055	-0.28122745	-0.475071058	-3.117041917	-2.573759653	-0.641981912	1.854712192	1.052795585	-1.157093816	1.224769645	-0.673565778	-0.079095346	0.042157503	0.350022964	-0.545910128	0.363763164	1.925751673	0.227602586	0.167759766	-0.506833285	-0.307700738	-1.459231666	1.597695428	0.164871197	-0.240503957	0.372049429	1.031600772	-1.408881728	0.434006335	-0.921420318	1.543439908	-0.037709016	-0.56411393	1.131946975	1.604097746	-0.529119357	-1.977298539	1.871830472	-0.472476652	-0.269036599	1.177781479	-0.421453732	-0.615473414	-0.367475077	0.878707933	-0.85839954	1.068882563	0.095689898	1.514898255
X3	-0.85630062	-1.059470447	-0.345362189	0.060230168	0.167875231	-1.5948734	0.68772697	0.671264759	-0.112382854	-0.005180586	0.975264191	0.533169341	2.300433505	2.726586085	0.768010728	3.014035014	0.763775864	-1.215041315	-0.512093794	-0.318235429	1.935756809	0.909776514	-0.178439557	-1.731982976	-1.166880878	-1.298665835	0.201881212	0.164245207	0.053274977	0.828707738	-0.960108323	-0.108661727	-2.624341162	-1.281724537	0.39361753	-0.968543087	1.73585516	-2.195929197	-0.734446366	-0.091250395	-1.453283476	0.633397573	-0.06211207	-0.157877182	-1.157908127	0.01314873	1.919222397	-0.757629224	-0.604866408	1.086908551	-2.013895274	0.877851874	-0.422325478	-0.506794073	-2.902504372	-2.314866353	-0.844715153	2.481886004	1.005951524	-1.684649559	1.145027009	0.01637697	-0.944554412	-0.97018097	0.233711094	-1.163975027	0.476467651	1.009430005	-0.291684232	0.183764567	-0.839641698	0.900344142	-1.675816956	1.524825298	0.624696859	-0.779878181	0.072155806	1.648588167	-2.701134852	0.612680268	-0.288309041	1.166452856	0.115731813	-1.136915929	1.200718391	2.115173047	1.110362217	-0.795124859	1.054133195	-0.913962335	-0.131535403	1.124415414	0.199114206	-0.935304688	0.334763847	1.362248098	-0.656628549	0.918567997	0.71883946	0.913350281
X4	-0.859859822	-1.849946775	-0.316853064	-0.337936843	0.326512916	-1.347582313	0.381675013	1.75891017	-0.761422296	-0.550963814	0.524631938	-0.357477758	1.971948931	3.449470504	0.940557091	2.885592079	0.303288736	-1.510800116	-0.698704584	-0.294748878	1.181922632	0.742634512	0.976745025	-1.00387512	-1.385761217	-1.497846758	0.911128752	-0.208445536	0.078833575	1.186165498	0.289823849	-0.434608406	-2.753891121	-1.719472796	0.417136931	-1.314660896	1.116324646	-2.953152113	-0.687234221	-0.486329729	-2.438855911	1.556761186	0.065812968	-0.638303467	-0.399538754	-0.88684616	1.429219006	-1.004069371	-0.873203038	0.194664291	-1.373692123	0.928118828	-0.036760581	0.331025287	-2.716326173	-2.373718672	-2.151827802	3.161050108	1.794190178	-1.432818734	0.592150583	0.153554988	-1.506939189	1.010965737	0.866609318	-1.318694202	0.690844925	1.27035295	0.23053429	1.719718164	-1.112838452	1.762556911	-0.891982045	1.385863724	1.574453689	-0.481925048	0.053493976	1.434180456	-2.013666891	1.443661413	0.1496124	0.415444486	0.497933507	-1.26210446	0.956652584	1.069761139	0.495469982	-1.256048904	1.616225108	-2.064433826	-0.044427543	1.235352728	0.447881707	-1.227551897	0.696318074	1.788895812	-0.289726196	1.542130016	-0.558930107	-0.065331223
X5	-1.00392413	-1.181662473	0.363808246	-0.691584296	0.712274664	-1.863454418	0.571424999	0.689286704	-0.553385446	-1.207965045	0.624690012	-0.347857545	2.542646792	4.150913546	0.6862171	1.938265951	-0.17996008	-1.62653884	-0.100634615	-1.002214632	0.495456313	0.001206551	0.678901741	-0.9265608	-0.528664336	-1.792261697	0.908836956	-0.700903152	0.291502383	0.460648637	-0.299819695	-0.137314913	-2.017186752	-1.419138958	-0.270128573	-1.687281869	0.923542688	-2.893502432	-1.814488709	-0.994072712	-1.607840774	2.255801033	0.747703907	-0.321642208	-0.519906577	-1.633937935	1.428523386	-2.126749238	-0.973053505	1.22761845	-1.683815156	0.928031224	0.234423304	-0.824440336	-3.644753035	-1.887619034	-1.407688431	2.873708922	0.694137893	-1.880280398	0.13122056	0.262156294	-1.467946645	0.21309785	1.185458539	-1.447589577	0.27372745	1.257427347	0.951282622	1.995100882	-1.349410251	2.201666438	-0.682490549	0.528465155	-0.50886592	-0.708095973	-0.34638317	0.767005024	-1.659549302	1.453488029	-0.288145624	-0.54690579	1.328696531	-1.407532613	0.699739952	0.93004811	-0.446247966	-2.271755507	2.552487177	-1.174468638	0.045504434	2.300946722	-0.159316496	-0.497878136	0.354052721	2.802034248	-0.151905599	1.543150406	-1.008981073	0.294955258
X6	-0.094097035	-0.400798216	0.186210994	-0.718353897	0.5652047	-2.463743572	0.942655993	0.806528557	-0.222469052	-0.803904669	0.848194245	-1.103899137	2.636494978	3.59478202	0.690330177	1.440393826	-0.794990931	-2.249183914	-0.542247664	-0.651293807	1.132002338	-0.263062391	1.337432375	-0.39214145	-0.575143453	-2.549606246	0.563698108	-0.748148554	-0.382669725	0.365049257	-0.621857116	-0.162343344	-1.817555205	-1.97964602	0.499418245	-1.716265752	0.326852735	-2.815794113	-1.803262695	-1.545644132	-1.954134089	2.421262589	0.562915555	-0.185124529	-0.950382017	-0.9154104	1.521271369	-2.093999581	-0.840238822	0.040416676	-2.10069548	-0.301129689	-0.603313679	0.435078765	-4.07743302	-2.164018332	-2.378198229	2.943963231	0.27557472	-2.08143772	-0.921718709	0.113089946	-0.539822504	0.274321731	1.272064704	-1.199784454	-0.123247153	0.571978045	1.261931878	2.159619988	-1.132449867	2.286932345	-0.806595773	1.599696079	-1.231848009	-1.367177949	-0.486252424	0.194400814	-1.023618406	1.607150078	-0.781927036	-1.827058391	0.60132051	-1.215686351	0.578968622	1.775965078	-0.376954624	-2.481033468	3.455077278	-0.266298426	0.138831813	1.914034804	-0.044627436	0.399154538	0.407003985	3.285360879	1.027333279	1.830722326	-1.323352102	1.035499249
X7	0.69362183	-0.828764165	-0.253174504	-0.214645096	-0.008917006	-0.180169273	0.156530549	0.847298724	0.41518156	-0.623872484	-0.228728995	-0.1023756	0.323227334	0.196711811	-0.327216158	-0.304525833	-0.569643891	0.497160137	0.062596686	0.286831343	-0.604043231	0.657932892	1.055355488	0.772768554	-0.873713461	1.047947629	0.704257218	-0.499429681	0.212489042	-1.059478393	0.654323443	0.698092892	-0.005237582	-0.480703432	0.388193886	0.399958452	-0.751424211	1.040884906	1.21780743	0.085097008	0.260725559	0.769585616	0.797143288	0.397526759	0.5414489	0.511121215	-0.773314729	-0.79073175	0.25352224	-1.185126722	-0.560312692	-0.015223403	0.84168833	-0.731923884	-0.144696671	0.297312557	0.536334569	0.482701988	-0.019535233	-0.03740753	0.040541951	0.15871179	-0.60420183	0.592637493	-0.916230917	0.790434429	0.32004846	0.603865021	0.138963288	1.09505927	-0.515787301	-0.163629308	0.007910286	-0.130628095	-0.165088057	-0.252581046	0.084600798	0.063853319	0.757335308	0.870351273	0.493961605	0.480182072	0.804316723	0.319589319	-0.946467089	-0.173324501	-0.062451914	0.293474095	0.153010598	-0.189901003	0.94259373	0.418148227	0.640691271	0.750385368	-0.00984635	-0.520703332	-0.775044834	-0.337821901	0.025010997	-0.264954858
X8	0.078896774	-2.12075816	-0.462584476	0.401970794	-0.924184805	-1.035983996	-1.125957132	0.843220812	-0.084050014	-1.352629681	-0.598928923	-0.446708422	0.409853723	0.515030058	-1.92514639	-0.426159073	0.237073807	0.26061458	-0.107894517	-0.008759319	-1.501824757	0.253973451	1.421432291	1.024834428	0.420854133	0.263403173	-0.205385556	0.232092549	-1.211851859	-0.149953201	0.267850759	0.366982389	-0.69403216	-0.320901852	0.581934406	1.102815171	-0.383326205	0.669697071	0.474237341	-0.262048606	-0.589871661	0.024418193	1.612768251	-0.122342684	0.529220901	1.171615109	-0.369672664	-1.088904891	1.544683438	-1.697654709	-1.38596916	0.699409426	1.015717748	-0.161632515	-0.30591622	0.477016047	0.420474412	-0.389849935	0.882986555	0.801198701	0.206152983	1.57999569	-0.339094751	0.876641353	0.168961629	0.629299897	1.069803981	0.546215035	-0.100955061	0.921391649	-0.942988018	0.0113054	0.163404669	0.194500053	-0.668916614	0.236048688	-0.446100472	0.593840297	1.401609711	0.835696835	1.863556676	-0.627255211	-0.39861983	0.586469932	-0.944476928	-0.771565424	1.050676993	0.944186496	0.372629368	-1.635532915	1.039279066	1.201335996	0.702312414	1.124335104	-0.306492486	-0.257181102	-1.0301208	0.552410679	0.180560388	-0.454702027
X9	-0.075825228	-1.615064767	-0.954633436	0.588858392	0.167225376	-1.135205622	-0.483135102	-0.253199513	-1.424483993	-1.147505395	-0.361218244	0.656064302	-0.38101211	1.083537735	-2.12412049	0.23853488	-0.17397206	-0.092933345	-0.380997562	0.133138183	-0.182239524	0.529350331	1.381034661	1.528162892	0.246086244	-0.05380447	-1.296987653	0.822212381	-0.425561574	-0.268383681	0.031288667	0.104442449	-1.433438792	0.273727941	0.271894081	1.569351004	-0.677009508	0.783956625	0.678885117	0.344957752	-0.647063234	-0.32676804	0.839590194	-0.081568437	0.255863173	1.334934782	0.28408281	-1.153849603	1.930470127	-2.498839811	-2.31028882	0.708523379	0.435846193	0.368761924	-1.746941341	0.77287866	0.668280585	0.788375922	-0.340008292	0.936839458	-0.941515716	0.961252472	0.347881728	1.246288435	0.110787938	0.476324903	0.209067119	0.398082927	-0.454748408	-0.129462955	-0.477590952	0.522063015	1.08086189	-0.54515068	0.072710105	-0.228577142	-0.840015657	0.862505117	2.142541348	1.265129854	2.015760506	-0.376194141	-0.815162048	1.112866107	-1.093880717	-0.995010674	0.715816389	0.275733295	-0.41781441	-1.801457683	1.008842908	0.546624555	-1.596737234	1.488499374	0.501059509	-0.56970384	-2.121010721	0.34137876	0.15363643	-0.513851776
